0,1,2
12.35474,6.196116,7.252434
12.354741,6.1961164,7.2524333
12.354741,6.1961164,7.2524333
12.354738,6.196114,7.2524343
12.354741,6.1961164,7.2524333
12.354741,6.1961164,7.2524333
12.354741,6.1961164,7.2524333
12.354738,6.196114,7.2524343
12.354741,6.1961164,7.2524333
12.354738,6.196114,7.2524343
12.354738,6.196114,7.2524343
12.354741,6.1961164,7.2524333
12.354741,6.1961164,7.2524333
12.354738,6.196114,7.2524343
12.354738,6.196114,7.2524343
11.692222,6.5892696,7.6610837
11.671805,6.728424,7.1959996
12.141601,6.870985,7.749453
12.206683,7.014847,7.4932733
12.005102,6.9810266,7.157842
11.877168,6.6755877,7.7933326
11.877168,6.6755877,7.7933326
11.693917,6.753192,7.173324
11.877168,6.6755877,7.7933326
11.877168,6.6755877,7.7933326
11.693917,6.753192,7.173324
11.614437,6.5889134,7.4892287
11.783618,6.8389626,7.1271005
12.198777,7.026559,7.4444494
12.005102,6.9810266,7.157842
12.005102,6.9810266,7.157842
12.2027445,7.0011005,7.537557
12.162762,6.904595,7.7147264
11.614288,6.589572,7.488482
12.198777,7.026559,7.4444494
11.614683,6.5894966,7.490151
11.612932,6.590375,7.482636
11.783618,6.8389626,7.1271005
11.614288,6.589572,7.488482
11.923541,6.9363008,7.123926
11.693917,6.753192,7.173324
11.614288,6.589572,7.488482
12.005102,6.9810266,7.157842
12.149848,6.888667,7.730316
11.877168,6.6755877,7.7933326
11.877168,6.6755877,7.7933326
12.005102,6.9810266,7.157842
12.005102,6.9810266,7.157842
11.693917,6.753192,7.173324
12.198777,7.026559,7.4444494
12.107377,6.8361406,7.7786765
12.198777,7.026559,7.4444494
12.198777,7.026559,7.4444494
11.614288,6.589572,7.488482
11.992487,6.974783,7.1517286
11.693917,6.753192,7.173324
11.614683,6.5894966,7.490151
12.154103,6.8936296,7.7248797
12.138319,6.8683023,7.752558
12.198777,7.026559,7.4444494
11.693917,6.753192,7.173324
11.614683,6.5894966,7.490151
12.198777,7.026559,7.4444494
11.877168,6.6755877,7.7933326
12.005102,6.9810266,7.157842
11.877168,6.6755877,7.7933326
12.154103,6.8936296,7.7248797
-0.08626172,-15.160609,6.5637965
-0.08626191,-15.160608,6.5637956
8.054544,-8.129637,5.148218
9.5448475,-10.015995,4.4649367
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.144412,-9.289512,4.723558
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
9.6741705,-9.918382,5.0019197
9.531415,-10.069115,4.7514353
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.859438,-9.621068,4.3563805
9.953225,-9.575612,4.8489537
9.637777,-9.890371,4.335145
9.5448475,-10.015995,4.4649367
9.6756735,-9.917251,5.001932
9.853883,-9.626817,4.3513093
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.5448475,-10.015995,4.4649367
9.953225,-9.575612,4.8489537
9.531415,-10.069115,4.7514353
9.637777,-9.890371,4.335145
9.6756735,-9.917251,5.001932
9.531415,-10.069115,4.7514353
9.667794,-9.925049,4.997764
9.861133,-9.619161,4.357944
9.667794,-9.925049,4.997764
9.637777,-9.890371,4.335145
9.864621,-9.614972,4.3615875
9.861133,-9.619161,4.357944
9.637777,-9.890371,4.335145
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.5448475,-10.015995,4.4649367
9.864621,-9.614972,4.3615875
9.953225,-9.575612,4.8489537
9.5448475,-10.015995,4.4649367
9.953225,-9.575612,4.8489537
9.667794,-9.925049,4.997764
9.861133,-9.619161,4.357944
9.861133,-9.619161,4.357944
9.5448475,-10.015995,4.4649367
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.953225,-9.575612,4.8489537
9.637777,-9.890371,4.335145
9.859438,-9.621068,4.3563805
9.531415,-10.069115,4.7514353
9.636897,-9.963144,4.965609
9.531415,-10.069115,4.7514353
9.5448475,-10.015995,4.4649367
9.864621,-9.614972,4.3615875
9.660227,-9.937123,4.987551
9.531415,-10.069115,4.7514353
9.667794,-9.925049,4.997764
9.859438,-9.621068,4.3563805
9.667794,-9.925049,4.997764
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.517768,-8.765043,4.7854495
8.054544,-8.129637,5.148218
7.8088565,-8.35028,4.5061307
7.86852,-8.35439,5.1863146
8.054544,-8.129637,5.148218
7.86852,-8.35439,5.1863146
8.128475,-8.021832,5.008463
7.8088565,-8.35028,4.5061307
8.114784,-8.001531,4.7007947
7.681201,-8.536358,4.822305
7.8448744,-8.3068695,4.486803
7.8088565,-8.35028,4.5061307
7.681201,-8.536358,4.822305
7.681201,-8.536358,4.822305
8.114784,-8.001531,4.7007947
7.8088565,-8.35028,4.5061307
7.721274,-8.510952,5.0166893
7.7383556,-8.48793,5.05327
7.86852,-8.35439,5.1863146
8.114784,-8.001531,4.7007947
7.8088565,-8.35028,4.5061307
8.054544,-8.129637,5.148218
8.114784,-8.001531,4.7007947
8.128475,-8.021832,5.008463
7.7263956,-8.507514,5.0285864
7.8088565,-8.35028,4.5061307
8.054544,-8.129637,5.148218
7.994032,-8.136376,4.503282
8.114784,-8.001531,4.7007947
7.7383556,-8.48793,5.05327
8.114784,-8.001531,4.7007947
8.054544,-8.129637,5.148218
7.747232,-8.477872,5.0688114
7.9992723,-8.130265,4.5073323
7.681201,-8.536358,4.822305
7.86852,-8.35439,5.1863146
7.689572,-8.535673,4.903775
8.114784,-8.001531,4.7007947
8.114784,-8.001531,4.7007947
7.681201,-8.536358,4.822305
7.8088565,-8.35028,4.5061307
7.8088565,-8.35028,4.5061307
8.114784,-8.001531,4.7007947
7.7263956,-8.507514,5.0285864
8.054544,-8.129637,5.148218
8.114784,-8.001531,4.7007947
8.054544,-8.129637,5.148218
7.86852,-8.35439,5.1863146
7.8088565,-8.35028,4.5061307
7.681201,-8.536358,4.822305
7.8088565,-8.35028,4.5061307
8.114784,-8.001531,4.7007947
8.054544,-8.129637,5.148218
9.144412,-9.289511,4.7235575
9.144412,-9.289511,4.7235575
-12.51127,8.96176,-3.3490982
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-12.894685,8.6481905,-3.608861
-12.273663,8.991863,-3.622955
-12.51127,8.96176,-3.3490982
-12.259842,8.969188,-3.7067516
-12.6354475,8.632521,-3.9964886
-12.338862,8.837042,-3.933707
-12.338862,8.837042,-3.933707
-12.270656,8.989949,-3.632087
-12.894685,8.6481905,-3.608861
-12.691504,8.866739,-3.3120112
-12.894685,8.6481905,-3.608861
-12.691504,8.866739,-3.3120112
-12.894685,8.6481905,-3.608861
-12.894685,8.6481905,-3.608861
-12.894685,8.6481905,-3.608861
-12.894685,8.6481905,-3.608861
-12.633922,8.633305,-3.996985
-12.259842,8.969188,-3.7067516
-12.259842,8.969188,-3.7067516
-12.51127,8.96176,-3.3490982
-12.51127,8.96176,-3.3490982
-12.894685,8.6481905,-3.608861
-12.51127,8.96176,-3.3490982
-12.619496,8.641312,-4.0013638
-12.619496,8.641312,-4.0013638
-12.338862,8.837042,-3.933707
-12.51127,8.96176,-3.3490982
-12.512446,8.706954,-4.0100636
-12.338862,8.837042,-3.933707
-12.894685,8.6481905,-3.608861
-12.894685,8.6481905,-3.608861
-12.672711,8.879648,-3.3151731
-12.338862,8.837042,-3.933707
-12.51127,8.96176,-3.3490982
-12.273274,8.991563,-3.6244075
-12.894685,8.6481905,-3.608861
-12.338862,8.837042,-3.933707
-12.619496,8.641312,-4.0013638
-12.51127,8.96176,-3.3490982
-12.894685,8.6481905,-3.608861
-12.51127,8.96176,-3.3490982
-12.619321,8.641376,-4.001462
-12.619496,8.641312,-4.0013638
-12.273117,8.991895,-3.621657
-12.6354475,8.632521,-3.9964886
-12.894685,8.6481905,-3.608861
-12.69356,8.863755,-3.3120706
-12.619496,8.641312,-4.0013638
-12.273274,8.991563,-3.6244075
-12.259842,8.969188,-3.7067516
-12.894685,8.6481905,-3.608861
-12.338862,8.837042,-3.933707
-12.20563,8.150397,-3.414696
-12.20563,8.150397,-3.414696
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.812386,7.4770994,-3.1522079
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.812386,7.4770994,-3.1522079
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.1522079
-11.812386,7.4770994,-3.1522079
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.152208
-11.8123865,7.477099,-3.1522079
-11.474413,6.950939,-2.552369
-11.490244,6.940607,-2.552162
-11.155513,6.909002,-3.1281216
-11.138334,7.0326157,-2.8379292
-11.676948,6.7964253,-2.6363943
-11.734906,6.7225976,-2.73416
-11.279442,7.024845,-2.639144
-11.279442,7.024845,-2.639144
-11.710977,6.7581344,-2.6799552
-11.26271,7.031981,-2.6505904
-11.155513,6.909002,-3.1281216
-11.155513,6.909002,-3.1281216
-11.487526,6.9427266,-2.5519881
-11.734906,6.7225976,-2.73416
-11.625401,6.631226,-3.1457303
-11.734906,6.7225976,-2.73416
-11.26271,7.031981,-2.6505904
-11.649744,6.626426,-3.1226933
-11.1909485,6.8690643,-3.1725292
-11.401408,6.718462,-3.2514753
-11.625401,6.631226,-3.1457303
-11.155513,6.909002,-3.1281216
-11.649744,6.626426,-3.1226933
-11.25414,7.033834,-2.6583962
-11.279442,7.024845,-2.639144
-11.139355,7.032541,-2.8362386
-11.155513,6.909002,-3.1281216
-11.401408,6.718462,-3.2514753
-11.710977,6.7581344,-2.6799552
-11.710977,6.7581344,-2.6799552
-11.155513,6.909002,-3.1281216
-11.155513,6.909002,-3.1281216
-11.676938,6.796434,-2.6363847
-11.625401,6.631226,-3.1457303
-11.279442,7.024845,-2.639144
-11.649744,6.626426,-3.1226933
-11.401408,6.718462,-3.2514753
-11.649744,6.626426,-3.1226933
-11.131431,7.0271044,-2.8614197
-11.155513,6.909002,-3.1281216
-11.25414,7.033834,-2.6583962
-11.734906,6.7225976,-2.73416
-11.155513,6.909002,-3.1281216
-11.490244,6.940607,-2.552162
-11.669833,6.6236296,-3.1019564
-11.676938,6.796434,-2.6363847
-11.669833,6.6236296,-3.1019564
-11.25414,7.033834,-2.6583962
-11.625401,6.631226,-3.1457303
-11.725151,6.739877,-2.7058065
-11.754211,6.6808567,-2.8193712
-11.478478,6.679208,-3.2324438
-14.668831,-6.8676944,3.832285
-14.668831,-6.867695,3.8322852
7.237627,-1.095719,-0.47354755
3.3422837,9.60005,11.691815
4.2328424,6.7723365,-7.8816404
5.9827394,6.198201,-9.400449
5.386302,6.06079,-8.799988
5.386302,6.06079,-8.799988
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
5.7985516,5.6727953,-9.442639
6.2070584,6.1170816,-9.047335
6.0263777,5.558076,-9.070858
6.219431,6.037065,-9.002026
5.8498654,6.068147,-9.521014
5.7985516,5.6727953,-9.442639
5.9827394,6.198201,-9.400449
5.8408823,6.056906,-9.526089
5.7985516,5.6727953,-9.442639
6.219431,6.037065,-9.002026
5.7985516,5.6727953,-9.442639
6.216605,5.924292,-8.963589
5.9827394,6.198201,-9.400449
5.7985516,5.6727953,-9.442639
5.9827394,6.198201,-9.400449
6.0263777,5.558076,-9.070858
5.9827394,6.198201,-9.400449
6.209318,6.0913944,-9.037385
6.127261,5.665639,-8.976204
5.838821,6.053682,-9.527629
5.9827394,6.198201,-9.400449
5.9827394,6.198201,-9.400449
6.0263777,5.558076,-9.070858
6.2070584,6.1170816,-9.047335
6.148224,5.7005205,-8.959653
5.7985516,5.6727953,-9.442639
6.0263777,5.558076,-9.070858
5.7985516,5.6727953,-9.442639
6.0263777,5.558076,-9.070858
6.127261,5.665639,-8.976204
5.7985516,5.6727953,-9.442639
5.7985516,5.6727953,-9.442639
6.216605,5.924292,-8.963589
5.9827394,6.198201,-9.400449
6.2070584,6.1170816,-9.047335
5.8498654,6.068147,-9.521014
6.2065964,6.1184855,-9.048869
6.2070584,6.1170816,-9.047335
5.9827394,6.198201,-9.400449
5.7985516,5.6727953,-9.442639
5.9827394,6.198201,-9.400449
6.0263777,5.558076,-9.070858
5.7985516,5.6727953,-9.442639
6.148224,5.7005205,-8.959653
5.7985516,5.6727953,-9.442639
6.2070584,6.1170816,-9.047335
6.0263777,5.558076,-9.070858
6.148224,5.7005205,-8.959653
6.2065964,6.1184855,-9.048869
6.0263777,5.558076,-9.070858
5.7985516,5.6727953,-9.442639
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.7391453,6.2470827,-8.334345
4.2328424,6.7723365,-7.8816404
4.2328424,6.7723365,-7.8816404
3.9678926,6.5937023,-8.168263
3.907199,6.232172,-8.110925
4.2636127,6.2433043,-7.6156826
4.2328424,6.7723365,-7.8816404
4.3470116,6.548423,-7.6263633
4.0469775,6.0785055,-7.8479824
4.3470116,6.548423,-7.6263633
4.2328424,6.7723365,-7.8816404
4.2328424,6.7723365,-7.8816404
4.3449707,6.483979,-7.608675
4.0469775,6.0785055,-7.8479824
4.0469775,6.0785055,-7.8479824
3.9289064,6.4969954,-8.183649
3.9774106,6.610412,-8.162735
4.3470116,6.548423,-7.6263633
4.3449707,6.483979,-7.608675
4.3449707,6.483979,-7.608675
3.9077551,6.2281137,-8.105693
3.9777484,6.6111355,-8.162344
4.0469775,6.0785055,-7.8479824
4.3470116,6.548423,-7.6263633
3.9774106,6.610412,-8.162735
3.9289064,6.4969954,-8.183649
4.2636127,6.2433043,-7.6156826
3.938463,6.527083,-8.180912
4.2636127,6.2433043,-7.6156826
4.2636127,6.2433043,-7.6156826
3.9774106,6.610412,-8.162735
4.0469775,6.0785055,-7.8479824
4.2328424,6.7723365,-7.8816404
4.2328424,6.7723365,-7.8816404
4.2613635,6.239924,-7.616946
4.2328424,6.7723365,-7.8816404
4.0469775,6.0785055,-7.8479824
4.0469775,6.0785055,-7.8479824
3.907199,6.232172,-8.110925
4.0352955,6.6935177,-8.119739
4.2636127,6.2433043,-7.6156826
3.9751143,6.606541,-8.163868
4.2328424,6.7723365,-7.8816404
3.973752,6.605387,-8.165489
3.907199,6.232172,-8.110925
4.2636127,6.2433043,-7.6156826
4.3449707,6.483979,-7.608675
4.0469775,6.0785055,-7.8479824
4.0469775,6.0785055,-7.8479824
3.903147,6.2525477,-8.123219
3.907113,6.2317095,-8.109778
3.9062319,6.2362733,-8.113851
5.386302,6.06079,-8.799988
5.386302,6.06079,-8.799988
1.7320431,11.269728,11.066222
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
1.7476286,11.2930975,11.093645
1.5553621,11.079995,10.960554
1.2285001,10.901028,11.403789
1.4037609,11.145482,11.65757
1.2285001,10.901028,11.403789
1.7554952,11.386545,11.443196
1.3028476,10.903583,11.136475
1.228659,10.899807,11.406759
1.4037609,11.145482,11.65757
1.7563453,11.386659,11.441607
1.3028476,10.903583,11.136475
1.7472407,11.289776,11.091189
1.7346641,11.272039,11.069516
1.7554952,11.386545,11.443196
1.5553621,11.079995,10.960554
1.4037609,11.145482,11.65757
1.7554952,11.386545,11.443196
1.4037609,11.145482,11.65757
1.3028476,10.903583,11.136475
1.4037609,11.145482,11.65757
1.5549318,11.080901,10.9612255
1.3028476,10.903583,11.136475
1.4037609,11.145482,11.65757
1.6508902,11.174598,10.987362
1.7554952,11.386545,11.443196
1.4037609,11.145482,11.65757
1.4037609,11.145482,11.65757
1.7563453,11.386659,11.441607
1.7563453,11.386659,11.441607
1.4037609,11.145482,11.65757
1.7346641,11.272039,11.069516
1.3028476,10.903583,11.136475
1.7554952,11.386545,11.443196
1.7550211,11.386433,11.4447565
1.3028476,10.903583,11.136475
1.3028476,10.903583,11.136475
1.3028476,10.903583,11.136475
1.6792629,11.207109,11.007811
1.3028476,10.903583,11.136475
1.6099738,11.131208,10.9681
1.2285385,10.901297,11.404682
1.7554952,11.386545,11.443196
1.4037609,11.145482,11.65757
1.6917317,11.223348,11.021048
1.6099738,11.131208,10.9681
1.6099738,11.131208,10.9681
1.4037609,11.145482,11.65757
1.7550211,11.386433,11.4447565
1.2285385,10.901297,11.404682
1.4037609,11.145482,11.65757
1.3028476,10.903583,11.136475
1.4037609,11.145482,11.65757
2.02045,10.56404,11.479238
2.02045,10.56404,11.479238
2.5591788,9.960544,11.648607
2.5591784,9.960545,11.648607
2.5591788,9.960544,11.648607
2.5591788,9.960544,11.648607
2.5591784,9.960545,11.648607
2.5591788,9.960544,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591788,9.960544,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591788,9.960544,11.648607
2.5591788,9.960544,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591784,9.960545,11.648607
2.5591788,9.960544,11.648607
2.7994533,9.167658,11.891306
3.2495794,9.59486,12.029983
2.9547873,9.383913,12.153277
3.234767,9.588414,12.048766
2.9547873,9.383913,12.153277
3.223446,9.441289,11.475818
2.97249,9.210053,11.511417
3.223446,9.441289,11.475818
2.9594696,9.202078,11.519872
2.7994533,9.167658,11.891306
3.223446,9.441289,11.475818
3.223446,9.441289,11.475818
2.9547873,9.383913,12.153277
3.234767,9.588414,12.048766
3.3422837,9.60005,11.691815
3.239038,9.592859,12.044015
2.8017201,9.174422,11.911226
2.7994533,9.167658,11.891306
2.9254422,9.182083,11.544848
2.9547873,9.383913,12.153277
2.97249,9.210053,11.511417
3.223446,9.441289,11.475818
2.9547873,9.383913,12.153277
3.239038,9.592859,12.044015
2.9547873,9.383913,12.153277
3.223446,9.441289,11.475818
2.7994533,9.167658,11.891306
2.7994533,9.167658,11.891306
3.3422837,9.60005,11.691815
3.239038,9.592859,12.044015
2.9547873,9.383913,12.153277
2.7970078,9.148643,11.821069
2.9547873,9.383913,12.153277
3.3422837,9.60005,11.691815
2.9843545,9.218691,11.502051
2.7994533,9.167658,11.891306
2.7970078,9.148643,11.821069
3.303942,9.605821,11.926812
2.9547873,9.383913,12.153277
2.7994533,9.167658,11.891306
3.234767,9.588414,12.048766
3.223446,9.441289,11.475818
2.9729314,9.210438,11.510969
2.97249,9.210053,11.511417
3.3422837,9.60005,11.691815
3.3422837,9.60005,11.691815
3.3422837,9.60005,11.691815
2.9044137,9.16838,11.562548
2.9594696,9.202078,11.519872
2.9594696,9.202078,11.519872
3.234767,9.588414,12.048766
3.303942,9.605821,11.926812
5.3863015,6.060789,-8.799989
5.3863015,6.060789,-8.799989
-0.027631523,-0.88598126,-4.321007
0.5356414,-1.9715017,-6.485507
0.22658502,-1.7112929,-5.7236404
0.22658525,-1.7112931,-5.7236404
0.2265851,-1.7112929,-5.7236404
0.22658502,-1.7112929,-5.7236404
0.22658499,-1.7112921,-5.723641
0.2265851,-1.7112931,-5.72364
0.22658502,-1.7112929,-5.7236404
0.2265851,-1.7112929,-5.7236404
0.22658502,-1.7112929,-5.7236404
0.22658512,-1.7112933,-5.7236395
0.22658502,-1.7112929,-5.7236404
0.2265851,-1.7112929,-5.7236404
0.2265851,-1.7112931,-5.72364
0.2265851,-1.7112929,-5.7236404
0.22658502,-1.7112929,-5.7236404
0.53995526,-1.9730538,-6.48344
0.73278165,-2.2189906,-6.211565
0.09309031,-2.1278057,-6.4694943
0.73278165,-2.2189906,-6.211565
0.11575586,-2.4405947,-6.178167
0.73278165,-2.2189906,-6.211565
0.5119523,-1.968468,-6.495005
0.48975557,-2.4749486,-6.0146
0.11575586,-2.4405947,-6.178167
0.38757232,-1.9719568,-6.530432
0.73278165,-2.2189906,-6.211565
0.11575586,-2.4405947,-6.178167
0.28305244,-2.0004935,-6.535148
0.09309031,-2.1278057,-6.4694943
0.5207111,-1.9695631,-6.492
0.48859107,-2.4753852,-6.0140414
0.09309031,-2.1278057,-6.4694943
0.11575586,-2.4405947,-6.178167
0.11575586,-2.4405947,-6.178167
0.48859107,-2.4753852,-6.0140414
0.11575586,-2.4405947,-6.178167
0.08414676,-2.1367855,-6.463154
0.48859107,-2.4753852,-6.0140414
0.48794028,-2.475862,-6.0138865
0.73278165,-2.2189906,-6.211565
0.73278165,-2.2189906,-6.211565
0.11575586,-2.4405947,-6.178167
0.11575586,-2.4405947,-6.178167
0.11575586,-2.4405947,-6.178167
0.73278165,-2.2189906,-6.211565
0.28305244,-2.0004935,-6.535148
0.73278165,-2.2189906,-6.211565
0.09309031,-2.1278057,-6.4694943
0.73278165,-2.2189906,-6.211565
0.5119523,-1.968468,-6.495005
0.52207345,-1.96975,-6.4913816
0.4860726,-2.4764574,-6.013806
0.11575586,-2.4405947,-6.178167
0.09309031,-2.1278057,-6.4694943
0.08414676,-2.1367855,-6.463154
0.11575586,-2.4405947,-6.178167
0.09309031,-2.1278057,-6.4694943
0.11575586,-2.4405947,-6.178167
0.08414676,-2.1367855,-6.463154
0.52207345,-1.96975,-6.4913816
0.48883447,-2.4754434,-6.0140376
0.73278165,-2.2189906,-6.211565
0.48859107,-2.4753852,-6.0140414
0.38757232,-1.9719568,-6.530432
0.73278165,-2.2189906,-6.211565
0.52207345,-1.96975,-6.4913816
0.73278165,-2.2189906,-6.211565
0.2265851,-1.7112929,-5.7236404
0.2265851,-1.7112929,-5.7236404
0.060553715,-1.1649582,-5.141102
0.0604506,-1.1651185,-5.1409616
0.060553733,-1.1649581,-5.141102
0.060450796,-1.1651192,-5.1409616
0.06055351,-1.1649584,-5.1411014
0.060450796,-1.1651192,-5.1409616
0.06055351,-1.1649584,-5.1411014
0.060553517,-1.1649582,-5.141102
0.06055355,-1.1649581,-5.141102
0.06055351,-1.1649584,-5.1411014
0.06055351,-1.1649584,-5.1411014
0.060553517,-1.1649582,-5.141102
0.06055355,-1.1649581,-5.141102
0.060450796,-1.1651192,-5.1409616
0.060553707,-1.1649574,-5.1411023
0.060553517,-1.1649582,-5.141102
0.0605537,-1.164959,-5.1411014
0.060450796,-1.1651192,-5.1409616
0.060450796,-1.1651192,-5.1409616
0.06055371,-1.164958,-5.1411014
-0.39917585,-0.82529867,-4.4863224
-0.4017562,-0.534487,-4.759814
0.055906914,-0.3757586,-4.7790675
-0.26233432,-0.4172983,-4.8375015
0.24946827,-0.5267227,-4.5814743
0.05590666,-0.3757585,-4.779068
0.25796047,-0.61764544,-4.4928455
-0.3950262,-0.8293218,-4.4821954
-0.18672048,-0.904359,-4.3467684
-0.4235843,-0.56578296,-4.737511
0.15746447,-0.78494626,-4.3693933
0.09477643,-0.8317955,-4.34163
0.055907425,-0.37575868,-4.7790675
-0.4535338,-0.6613515,-4.6549277
-0.24277806,-0.40741092,-4.841587
-0.44347417,-0.76119363,-4.561625
-0.25252333,-0.41211727,-4.8401494
0.12426564,-0.39844495,-4.735652
-0.27964994,-0.42688876,-4.832602
-0.38846862,-0.8353907,-4.4731483
-0.3839396,-0.84017545,-4.467168
0.0214409,-0.36963648,-4.7886834
-0.3921462,-0.8320848,-4.477767
0.25796047,-0.61764544,-4.4928455
0.25742248,-0.62220657,-4.488845
-0.436851,-0.59132904,-4.716275
0.25218362,-0.53533155,-4.5726066
-0.44615036,-0.6205416,-4.6894236
0.055907175,-0.37575865,-4.7790675
-0.3839396,-0.84017545,-4.467168
0.26027453,-0.588476,-4.519759
0.23323469,-0.4909477,-4.6195593
0.25796047,-0.61764544,-4.4928455
-0.30285048,-0.4418552,-4.8303003
-0.028296988,-0.8868777,-4.3206587
0.23323469,-0.4909477,-4.6195593
-0.01977366,-0.88401186,-4.3237467
-0.24277806,-0.40741092,-4.841587
0.055910338,-0.3757592,-4.779066
-0.39917585,-0.82529867,-4.4863224
-0.10691431,-0.8993163,-4.3316336
-0.44248915,-0.7691002,-4.557215
-0.021272624,-0.8852824,-4.3208733
-0.436851,-0.59132904,-4.716275
-0.18432963,-0.9043047,-4.35012
0.25796047,-0.61764544,-4.4928455
-0.01887265,-0.8831572,-4.3250675
-0.24277806,-0.40741092,-4.841587
0.0062629506,-0.3678915,-4.796363
-0.024195565,-0.8856122,-4.3209467
0.082311876,-0.8384201,-4.3383703
0.18775687,-0.75402474,-4.3888583
0.22658502,-1.7112929,-5.7236404
0.22658502,-1.7112929,-5.7236404
8.642923,0.61818886,0.6368742
8.27074,-0.021639716,0.18270183
8.27074,-0.02163951,0.18270159
8.27074,-0.021638287,0.18270262
8.270739,-0.021639364,0.1827015
8.270739,-0.021639405,0.18270154
8.270739,-0.02163899,0.18270226
8.27074,-0.021639716,0.18270183
8.2707405,-0.021639831,0.1827011
