RNA,protein,label
553,22,1
553,23,1
554,1,1
554,14,1
554,15,1
554,17,1
554,19,1
554,20,1
554,22,1
554,25,1
555,2,1
555,5,1
555,15,1
555,21,1
555,23,1
556,23,1
556,26,1
557,9,1
557,15,1
557,23,1
558,2,1
558,9,1
558,10,1
559,5,1
559,15,1
559,22,1
560,7,1
560,15,1
561,0,1
561,2,1
561,15,1
561,19,1
561,20,1
561,25,1
561,26,1
562,1,1
562,14,1
562,17,1
562,22,1
563,0,1
563,7,1
563,26,1
564,7,1
564,15,1
565,9,1
565,10,1
566,1,1
566,2,1
566,14,1
566,15,1
566,17,1
566,21,1
566,22,1
566,25,1
567,2,1
567,15,1
567,26,1
568,5,1
568,15,1
568,21,1
568,23,1
568,25,1
569,1,1
569,5,1
569,9,1
569,14,1
569,15,1
569,17,1
569,21,1
569,22,1
570,1,1
570,5,1
570,14,1
570,17,1
570,22,1
571,5,1
571,15,1
571,21,1
571,23,1
572,1,1
572,14,1
572,17,1
572,21,1
572,22,1
573,15,1
573,20,1
573,26,1
574,1,1
574,5,1
574,14,1
574,17,1
574,22,1
575,5,1
575,15,1
575,23,1
576,9,1
576,21,1
577,1,1
577,7,1
577,14,1
577,17,1
577,22,1
578,5,1
578,20,1
578,23,1
579,0,1
579,1,1
579,5,1
579,7,1
579,9,1
579,14,1
579,15,1
579,17,1
579,19,1
579,20,1
579,21,1
579,22,1
579,23,1
579,26,1
580,2,1
580,9,1
580,15,1
580,22,1
580,23,1
581,1,1
581,5,1
581,13,1
581,14,1
581,16,1
581,17,1
581,20,1
581,21,1
581,22,1
581,23,1
581,25,1
582,5,1
582,21,1
582,23,1
583,7,1
583,19,1
584,5,1
584,15,1
584,20,1
584,21,1
584,23,1
584,25,1
585,5,1
585,23,1
586,15,1
586,21,1
588,7,1
588,15,1
588,21,1
588,23,1
589,2,1
589,5,1
589,23,1
590,0,1
590,15,1
590,20,1
591,15,1
591,20,1
592,20,1
592,23,1
592,26,1
593,5,1
593,15,1
593,20,1
593,21,1
593,23,1
593,25,1
594,7,1
594,15,1
595,15,1
595,23,1
596,5,1
596,23,1
597,9,1
597,15,1
597,23,1
598,15,1
598,21,1
599,1,1
599,5,1
599,14,1
599,17,1
599,21,1
599,22,1
600,5,1
600,15,1
601,1,1
601,5,1
601,9,1
601,13,1
601,14,1
601,16,1
601,17,1
601,22,1
601,23,1
601,26,1
602,1,1
602,5,1
602,14,1
602,15,1
602,17,1
602,19,1
602,20,1
602,21,1
602,22,1
602,23,1
602,26,1
603,0,1
603,15,1
604,1,1
604,5,1
604,14,1
604,15,1
604,17,1
604,20,1
604,21,1
604,22,1
604,23,1
605,5,1
605,26,1
606,15,1
606,26,1
607,5,1
607,9,1
607,15,1
607,19,1
607,21,1
607,23,1
608,5,1
608,15,1
608,20,1
609,5,1
609,7,1
609,9,1
609,15,1
609,20,1
609,21,1
609,22,1
609,23,1
609,25,1
610,15,1
610,25,1
611,19,1
611,26,1
612,5,1
612,20,1
613,15,1
613,20,1
614,1,1
614,5,1
614,7,1
614,14,1
614,17,1
614,21,1
614,22,1
614,23,1
615,5,1
615,15,1
615,20,1
616,2,1
616,26,1
617,15,1
617,20,1
618,15,1
618,26,1
619,15,1
619,26,1
620,20,1
620,25,1
621,15,1
621,20,1
621,25,1
622,0,1
622,20,1
622,25,1
623,15,1
623,20,1
624,21,1
624,23,1
625,0,1
625,1,1
625,2,1
625,5,1
625,7,1
625,9,1
625,12,1
625,13,1
625,14,1
625,15,1
625,16,1
625,17,1
625,19,1
625,20,1
625,21,1
625,22,1
625,23,1
625,25,1
625,26,1
626,1,1
626,2,1
626,5,1
626,14,1
626,15,1
626,17,1
626,19,1
626,20,1
626,21,1
626,22,1
627,5,1
627,25,1
628,1,1
628,5,1
628,9,1
628,14,1
628,15,1
628,17,1
628,19,1
628,20,1
628,21,1
628,22,1
628,23,1
628,25,1
629,0,1
629,9,1
629,15,1
629,20,1
629,25,1
630,15,1
630,26,1
631,9,1
631,21,1
632,15,1
632,26,1
633,0,1
633,2,1
633,7,1
633,15,1
633,25,1
634,5,1
634,15,1
634,20,1
634,21,1
634,22,1
635,5,1
635,15,1
635,20,1
635,23,1
636,15,1
636,20,1
636,21,1
636,23,1
636,25,1
637,0,1
637,5,1
637,13,1
637,15,1
637,16,1
637,19,1
637,20,1
637,21,1
637,23,1
637,25,1
638,7,1
638,25,1
639,15,1
639,22,1
639,23,1
640,5,1
640,19,1
640,20,1
640,23,1
641,15,1
641,20,1
642,1,1
642,5,1
642,14,1
642,15,1
642,17,1
642,22,1
643,1,1
643,5,1
643,14,1
643,15,1
643,17,1
643,21,1
643,22,1
643,23,1
643,25,1
644,5,1
644,15,1
645,7,1
645,9,1
645,15,1
646,15,1
646,22,1
647,9,1
647,15,1
648,15,1
648,20,1
648,26,1
649,5,1
649,7,1
649,15,1
649,20,1
649,21,1
649,23,1
650,25,1
650,26,1
651,7,1
651,15,1
652,2,1
652,19,1
653,5,1
653,15,1
653,21,1
653,23,1
654,1,1
654,14,1
654,17,1
654,19,1
654,22,1
655,5,1
655,7,1
656,5,1
656,12,1
656,15,1
656,21,1
657,9,1
657,26,1
658,5,1
658,12,1
658,15,1
658,22,1
658,25,1
658,26,1
659,5,1
659,7,1
659,23,1
660,7,1
660,15,1
661,2,1
661,3,1
661,9,1
662,0,1
662,2,1
662,5,1
662,15,1
663,15,1
663,20,1
664,5,1
664,9,1
664,20,1
664,21,1
664,23,1
664,26,1
665,5,1
665,21,1
665,23,1
666,0,1
666,15,1
666,20,1
667,2,1
667,7,1
667,20,1
668,0,1
668,7,1
668,15,1
669,15,1
669,20,1
670,2,1
670,15,1
671,5,1
671,21,1
671,23,1
672,5,1
672,7,1
672,9,1
672,12,1
672,21,1
672,23,1
673,0,1
673,2,1
673,5,1
673,15,1
673,19,1
673,20,1
673,21,1
673,23,1
673,25,1
673,26,1
674,15,1
674,25,1
675,5,1
675,21,1
675,26,1
676,15,1
676,26,1
677,5,1
677,21,1
677,23,1
678,7,1
678,26,1
679,9,1
679,15,1
679,26,1
680,7,1
680,13,1
680,16,1
680,20,1
681,0,1
681,2,1
681,10,1
681,15,1
681,21,1
681,23,1
682,2,1
682,15,1
683,15,1
683,20,1
684,0,1
684,15,1
684,19,1
684,20,1
684,25,1
685,2,1
685,5,1
685,12,1
685,15,1
686,0,1
686,15,1
686,20,1
686,26,1
687,5,1
687,15,1
687,19,1
687,21,1
687,23,1
688,5,1
688,9,1
688,21,1
689,0,1
689,1,1
689,2,1
689,5,1
689,9,1
689,13,1
689,14,1
689,15,1
689,16,1
689,17,1
689,19,1
689,20,1
689,21,1
689,22,1
689,23,1
689,25,1
689,26,1
690,5,1
690,7,1
690,9,1
690,15,1
690,19,1
690,20,1
690,23,1
691,0,1
691,2,1
691,15,1
692,5,1
692,21,1
692,23,1
693,2,1
693,5,1
693,15,1
693,21,1
693,22,1
694,15,1
694,20,1
695,15,1
695,19,1
695,20,1
695,26,1
696,5,1
696,23,1
697,5,1
697,13,1
697,15,1
697,16,1
698,5,1
698,15,1
698,20,1
698,21,1
698,23,1
698,25,1
699,7,1
699,15,1
700,7,1
700,9,1
701,15,1
701,21,1
702,2,1
702,26,1
703,15,1
703,20,1
704,5,1
704,15,1
704,20,1
704,23,1
704,25,1
705,2,1
705,5,1
705,15,1
706,1,1
706,2,1
706,5,1
706,9,1
706,12,1
706,13,1
706,14,1
706,15,1
706,16,1
706,17,1
706,19,1
706,20,1
706,21,1
706,22,1
706,23,1
706,25,1
707,1,1
707,5,1
707,9,1
707,14,1
707,15,1
707,17,1
707,19,1
707,20,1
707,21,1
707,22,1
707,23,1
707,25,1
708,5,1
708,7,1
708,15,1
708,20,1
708,21,1
708,22,1
708,23,1
708,25,1
709,5,1
709,20,1
710,7,1
710,15,1
710,20,1
711,5,1
711,19,1
711,21,1
711,23,1
712,5,1
712,13,1
712,15,1
712,16,1
712,26,1
713,13,1
713,16,1
714,1,1
714,2,1
714,5,1
714,12,1
714,14,1
714,15,1
714,17,1
714,20,1
714,21,1
714,22,1
714,23,1
714,26,1
715,4,1
716,9,1
716,15,1
716,21,1
717,15,1
717,26,1
718,2,1
718,5,1
718,12,1
718,21,1
719,15,1
719,25,1
720,15,1
720,26,1
721,2,1
721,15,1
722,5,1
722,20,1
723,5,1
723,15,1
723,21,1
724,5,1
724,21,1
725,15,1
725,21,1
726,5,1
726,15,1
726,20,1
726,21,1
726,22,1
726,23,1
726,25,1
727,5,1
727,15,1
727,21,1
727,23,1
728,15,1
728,23,1
729,2,1
729,5,1
729,12,1
729,15,1
729,21,1
729,23,1
729,26,1
730,15,1
730,25,1
731,5,1
731,20,1
732,7,1
732,15,1
733,5,1
733,15,1
733,21,1
734,5,1
734,7,1
735,2,1
735,5,1
735,9,1
735,15,1
735,20,1
735,21,1
735,25,1
735,26,1
736,15,1
736,20,1
737,25,1
737,26,1
738,15,1
738,22,1
738,23,1
739,7,1
739,15,1
739,26,1
740,5,1
740,13,1
740,15,1
740,16,1
740,20,1
740,21,1
740,23,1
740,26,1
741,15,1
741,20,1
741,25,1
742,2,1
742,5,1
742,15,1
742,21,1
743,7,1
743,20,1
744,5,1
744,15,1
745,25,1
745,26,1
746,5,1
746,21,1
747,15,1
747,26,1
748,2,1
748,15,1
748,20,1
748,25,1
748,26,1
749,1,1
749,5,1
749,14,1
749,15,1
749,17,1
749,21,1
749,22,1
749,23,1
750,15,1
750,26,1
751,8,1
751,19,1
751,26,1
752,15,1
752,26,1
753,5,1
753,15,1
754,1,1
754,14,1
754,17,1
754,22,1
755,5,1
755,7,1
756,5,1
756,9,1
756,15,1
756,21,1
756,23,1
757,25,1
757,26,1
758,5,1
758,7,1
758,15,1
758,20,1
758,21,1
758,22,1
758,23,1
759,5,1
759,15,1
759,21,1
759,23,1
760,5,1
760,20,1
761,9,1
761,15,1
761,26,1
762,5,1
762,15,1
762,20,1
762,21,1
762,23,1
762,25,1
763,6,1
763,24,1
764,1,1
764,5,1
764,7,1
764,14,1
764,17,1
764,21,1
764,22,1
764,26,1
765,7,1
765,15,1
765,25,1
765,26,1
766,5,1
766,21,1
767,7,1
767,15,1
767,22,1
768,5,1
768,13,1
768,15,1
768,16,1
768,20,1
768,21,1
768,23,1
768,25,1
769,15,1
769,20,1
770,5,1
770,20,1
771,1,1
771,14,1
771,15,1
771,17,1
771,22,1
771,23,1
771,26,1
772,7,1
772,15,1
773,7,1
773,15,1
774,15,1
774,21,1
774,23,1
774,25,1
775,2,1
775,15,1
775,21,1
776,0,1
776,5,1
776,9,1
776,12,1
776,15,1
776,20,1
776,21,1
777,2,1
777,5,1
777,15,1
777,21,1
778,2,1
778,7,1
779,0,1
779,15,1
779,22,1
779,23,1
780,1,1
780,14,1
780,15,1
780,17,1
780,19,1
780,21,1
780,22,1
781,5,1
781,12,1
781,15,1
781,19,1
781,20,1
782,5,1
782,15,1
782,21,1
782,23,1
783,5,1
783,15,1
783,20,1
783,21,1
783,23,1
783,25,1
784,7,1
784,9,1
785,0,1
785,2,1
785,7,1
785,15,1
785,19,1
785,20,1
785,22,1
785,25,1
786,5,1
786,15,1
786,21,1
786,22,1
786,23,1
787,5,1
787,15,1
787,20,1
787,21,1
787,22,1
787,23,1
787,25,1
788,0,1
788,2,1
788,9,1
788,15,1
788,19,1
788,20,1
788,21,1
788,23,1
788,25,1
789,5,1
789,23,1
790,2,1
790,5,1
790,15,1
790,20,1
790,21,1
790,22,1
790,23,1
791,0,1
791,1,1
791,2,1
791,3,1
791,5,1
791,6,1
791,7,1
791,9,1
791,13,1
791,14,1
791,15,1
791,16,1
791,17,1
791,18,1
791,19,1
791,20,1
791,21,1
791,22,1
791,23,1
791,25,1
791,26,1
792,0,1
792,9,1
792,15,1
792,26,1
793,5,1
793,7,1
793,13,1
793,15,1
793,16,1
793,19,1
793,20,1
793,21,1
793,23,1
793,25,1
794,2,1
794,15,1
795,1,1
795,14,1
795,17,1
795,22,1
796,15,1
796,22,1
796,23,1
797,2,1
797,15,1
797,20,1
797,26,1
798,7,1
798,19,1
800,20,1
800,21,1
800,26,1
801,5,1
801,15,1
801,20,1
801,21,1
801,23,1
801,25,1
802,11,1
802,19,1
802,26,1
803,1,1
803,2,1
803,5,1
803,7,1
803,14,1
803,15,1
803,17,1
803,20,1
803,21,1
803,22,1
803,23,1
804,2,1
804,15,1
804,26,1
805,0,1
805,1,1
805,5,1
805,14,1
805,15,1
805,17,1
805,19,1
805,20,1
805,21,1
805,22,1
805,23,1
805,25,1
806,15,1
806,20,1
806,22,1
807,15,1
807,20,1
808,13,1
808,16,1
809,1,1
809,5,1
809,13,1
809,14,1
809,15,1
809,16,1
809,17,1
809,19,1
809,20,1
809,21,1
809,22,1
809,23,1
810,2,1
810,15,1
811,2,1
811,5,1
811,13,1
811,15,1
811,16,1
811,19,1
811,20,1
811,21,1
811,23,1
811,25,1
812,15,1
812,20,1
812,21,1
812,22,1
812,23,1
812,25,1
813,5,1
813,21,1
814,5,1
814,13,1
814,15,1
814,16,1
814,20,1
814,21,1
815,1,1
815,5,1
815,7,1
815,14,1
815,15,1
815,17,1
815,21,1
815,22,1
815,23,1
816,5,1
816,15,1
816,21,1
816,26,1
817,7,1
817,15,1
817,20,1
817,25,1
818,0,1
818,2,1
818,5,1
818,12,1
818,15,1
818,20,1
818,21,1
818,23,1
818,25,1
819,5,1
819,21,1
819,23,1
820,5,1
820,15,1
820,21,1
820,23,1
821,20,1
821,25,1
821,26,1
822,15,1
822,19,1
822,20,1
822,25,1
823,1,1
823,2,1
823,5,1
823,14,1
823,15,1
823,17,1
823,20,1
823,21,1
823,22,1
823,25,1
824,5,1
824,19,1
825,5,1
825,15,1
825,26,1
826,21,1
826,23,1
827,1,1
827,5,1
827,13,1
827,14,1
827,15,1
827,16,1
827,17,1
827,19,1
827,20,1
827,21,1
827,22,1
827,23,1
827,25,1
828,15,1
828,22,1
829,5,1
829,15,1
829,21,1
829,23,1
830,5,1
830,19,1
830,21,1
831,5,1
831,15,1
831,20,1
831,21,1
831,25,1
832,15,1
832,26,1
833,2,1
833,5,1
833,15,1
833,21,1
833,22,1
834,15,1
834,26,1
835,7,1
835,15,1
836,9,1
836,15,1
837,15,1
837,20,1
837,21,1
838,9,1
838,15,1
839,9,1
839,12,1
840,15,1
840,26,1
841,0,1
841,15,1
841,19,1
841,20,1
841,25,1
842,15,1
842,26,1
843,15,1
843,20,1
844,1,1
844,14,1
844,15,1
844,17,1
844,22,1
845,5,1
845,15,1
845,20,1
845,23,1
846,0,1
846,5,1
846,15,1
846,20,1
846,21,1
846,25,1
846,26,1
847,15,1
847,26,1
848,7,1
848,15,1
848,25,1
849,0,1
849,1,1
849,5,1
849,7,1
849,14,1
849,15,1
849,17,1
849,20,1
849,21,1
849,22,1
849,23,1
849,25,1
850,2,1
850,12,1
850,20,1
850,21,1
850,22,1
850,23,1
850,25,1
850,26,1
851,2,1
851,15,1
851,26,1
852,1,1
852,5,1
852,14,1
852,17,1
852,22,1
853,15,1
853,23,1
854,7,1
854,21,1
855,5,1
855,20,1
856,0,1
856,9,1
856,15,1
857,2,1
857,5,1
857,9,1
857,15,1
857,19,1
857,20,1
857,21,1
857,22,1
857,23,1
857,25,1
857,26,1
858,5,1
858,15,1
858,20,1
858,25,1
859,2,1
859,15,1
859,26,1
860,5,1
860,15,1
860,20,1
860,21,1
860,23,1
861,15,1
861,22,1
862,5,1
862,15,1
862,21,1
862,23,1
863,0,1
863,2,1
863,5,1
863,15,1
863,19,1
863,20,1
863,21,1
863,23,1
863,25,1
864,2,1
864,5,1
864,9,1
864,15,1
864,19,1
864,20,1
864,21,1
864,23,1
865,0,1
865,5,1
865,7,1
865,21,1
865,23,1
865,25,1
866,5,1
866,15,1
866,22,1
866,26,1
867,15,1
867,20,1
867,25,1
867,26,1
868,15,1
868,19,1
868,21,1
868,23,1
869,7,1
869,15,1
870,15,1
870,21,1
870,25,1
871,15,1
871,22,1
872,2,1
872,5,1
872,9,1
872,15,1
872,21,1
872,23,1
872,26,1
873,15,1
873,20,1
874,5,1
874,9,1
874,15,1
874,20,1
874,21,1
874,23,1
874,25,1
875,9,1
875,15,1
876,0,1
876,15,1
876,20,1
876,22,1
876,23,1
876,25,1
877,15,1
877,26,1
878,9,1
878,15,1
878,20,1
878,23,1
879,5,1
879,7,1
879,9,1
879,15,1
879,20,1
879,21,1
879,23,1
879,26,1
880,0,1
880,1,1
880,2,1
880,5,1
880,13,1
880,14,1
880,15,1
880,16,1
880,17,1
880,19,1
880,20,1
880,21,1
880,22,1
880,23,1
880,25,1
880,26,1
881,5,1
881,20,1
882,1,1
882,2,1
882,5,1
882,14,1
882,15,1
882,17,1
882,21,1
882,22,1
882,23,1
882,26,1
883,15,1
883,19,1
883,25,1
884,1,1
884,14,1
884,17,1
884,22,1
885,15,1
885,22,1
886,15,1
886,25,1
887,7,1
887,20,1
887,23,1
888,5,1
888,19,1
888,20,1
888,21,1
888,23,1
889,20,1
889,21,1
890,1,1
890,5,1
890,14,1
890,17,1
890,21,1
890,22,1
891,15,1
891,20,1
891,22,1
892,20,1
892,25,1
892,26,1
893,5,1
893,7,1
893,12,1
893,15,1
893,19,1
893,21,1
893,23,1
893,25,1
894,1,1
894,5,1
894,13,1
894,14,1
894,15,1
894,16,1
894,17,1
894,22,1
894,23,1
895,2,1
895,5,1
895,19,1
895,21,1
896,13,1
896,15,1
896,16,1
897,9,1
897,15,1
897,20,1
898,5,1
898,9,1
898,23,1
899,15,1
899,22,1
900,15,1
900,20,1
900,23,1
901,5,1
901,15,1
901,21,1
902,5,1
902,7,1
903,2,1
903,5,1
903,9,1
903,15,1
903,20,1
903,21,1
904,1,1
904,14,1
904,17,1
904,22,1
905,2,1
905,5,1
905,15,1
905,20,1
905,21,1
905,23,1
905,25,1
906,5,1
906,15,1
906,22,1
906,23,1
907,5,1
907,15,1
907,20,1
907,21,1
907,23,1
908,15,1
908,20,1
909,21,1
909,23,1
910,1,1
910,5,1
910,7,1
910,14,1
910,15,1
910,17,1
910,20,1
910,21,1
910,22,1
910,23,1
911,0,1
911,20,1
913,2,1
913,5,1
913,21,1
913,24,1
914,15,1
914,20,1
915,15,1
915,20,1
915,22,1
916,20,1
916,26,1
917,2,1
917,5,1
917,7,1
917,9,1
917,15,1
917,20,1
917,21,1
918,1,1
918,14,1
918,17,1
918,22,1
919,5,1
919,15,1
919,21,1
920,5,1
920,15,1
920,21,1
921,15,1
921,26,1
922,5,1
922,23,1
922,26,1
923,15,1
923,26,1
924,15,1
924,25,1
925,0,1
925,5,1
925,15,1
925,20,1
925,21,1
925,22,1
925,23,1
926,1,1
926,2,1
926,5,1
926,7,1
926,13,1
926,14,1
926,15,1
926,16,1
926,17,1
926,20,1
926,21,1
926,22,1
926,23,1
926,25,1
927,5,1
927,20,1
927,25,1
927,26,1
928,5,1
928,15,1
928,21,1
929,5,1
929,7,1
929,23,1
930,9,1
930,15,1
931,5,1
931,26,1
932,0,1
932,1,1
932,2,1
932,5,1
932,13,1
932,14,1
932,15,1
932,16,1
932,17,1
932,19,1
932,20,1
932,21,1
932,22,1
932,23,1
932,25,1
932,26,1
933,5,1
933,15,1
933,21,1
934,21,1
934,23,1
935,15,1
935,22,1
936,5,1
936,7,1
936,13,1
936,15,1
936,16,1
936,21,1
936,22,1
936,23,1
937,2,1
937,15,1
938,0,1
938,2,1
938,15,1
938,19,1
938,22,1
939,2,1
939,15,1
940,1,1
940,14,1
940,15,1
940,17,1
940,22,1
941,2,1
941,15,1
941,20,1
941,21,1
941,23,1
941,25,1
941,26,1
942,1,1
942,14,1
942,17,1
942,22,1
942,23,1
943,0,1
943,5,1
943,15,1
943,21,1
943,22,1
943,23,1
944,15,1
944,20,1
945,15,1
945,20,1
945,21,1
946,5,1
946,15,1
946,21,1
947,15,1
947,26,1
948,0,1
948,2,1
948,11,1
948,25,1
948,26,1
949,9,1
949,15,1
950,15,1
950,22,1
951,9,1
951,15,1
951,20,1
952,7,1
952,15,1
953,1,1
953,5,1
953,14,1
953,15,1
953,17,1
953,19,1
953,20,1
953,21,1
953,22,1
953,23,1
953,25,1
954,1,1
954,14,1
954,15,1
954,17,1
954,22,1
954,26,1
955,9,1
955,26,1
956,1,1
956,14,1
956,17,1
956,22,1
957,15,1
957,22,1
958,15,1
958,20,1
958,26,1
959,2,1
959,5,1
959,15,1
960,15,1
960,26,1
961,5,1
961,15,1
962,1,1
962,14,1
962,17,1
962,22,1
963,5,1
963,15,1
963,20,1
963,21,1
963,23,1
964,5,1
964,15,1
964,20,1
964,21,1
964,23,1
965,7,1
965,15,1
966,15,1
966,19,1
966,25,1
967,15,1
967,26,1
968,5,1
968,15,1
968,21,1
968,23,1
969,15,1
969,26,1
970,1,1
970,14,1
970,17,1
970,22,1
971,5,1
971,15,1
971,20,1
971,21,1
971,23,1
971,26,1
972,2,1
972,5,1
972,21,1
972,23,1
973,0,1
973,5,1
973,7,1
973,15,1
973,21,1
973,23,1
973,25,1
974,0,1
974,5,1
974,7,1
974,20,1
975,0,1
975,20,1
975,21,1
975,23,1
975,25,1
976,5,1
976,23,1
977,5,1
977,23,1
978,15,1
978,22,1
979,1,1
979,5,1
979,14,1
979,15,1
979,17,1
979,20,1
979,21,1
979,22,1
979,23,1
980,21,1
980,23,1
981,7,1
981,15,1
981,19,1
981,21,1
981,22,1
981,23,1
982,1,1
982,2,1
982,5,1
982,14,1
982,15,1
982,17,1
982,19,1
982,21,1
982,22,1
982,23,1
983,15,1
983,20,1
984,15,1
984,23,1
985,15,1
985,20,1
986,7,1
986,9,1
987,7,1
987,15,1
987,26,1
988,15,1
988,21,1
989,1,1
989,5,1
989,9,1
989,14,1
989,15,1
989,17,1
989,19,1
989,21,1
989,22,1
989,23,1
